Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.076,2300000,174800
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.087,300000,26100
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,0102129005000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 10x8, TL: 97.9g/m. [4000 mét/cuộn]/THACUSMY127100008098TRDU","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.0979,400000,39160
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.0979,400000,39160
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.087,300000,26100
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY2,"Sợi PP denier 950D , bản chỉ 3.33mm (khách hàng San Miguel )","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.076,2300000,174800
SO2312-0057,MP24/01-001,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY3,"Sợi PP, trắng đục, 950D, 2.50mm.","SAN MIGUEL, PO 4600009251, giao hàng từ tháng 1/2024",Version 1,THA,2/1/2024,0.0979,400000,39160
SO2401-0003,MP24/01-002,SANPOLY INDUSTRY SDN BHD,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",Đơn hàng Sanpoly,Version 2,THA,2/16/2024,0.094,100000,9400
SO2401-0003,MP24/01-002,SANPOLY INDUSTRY SDN BHD,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",Đơn hàng Sanpoly,Version3,THA,2/16/2024,0.078,475000,37050
SO2401-0003,MP24/01-002,SANPOLY INDUSTRY SDN BHD,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",Đơn hàng Sanpoly,Version 2,THA,2/16/2024,0.094,100000,9400
SO2401-0003,MP24/01-002,SANPOLY INDUSTRY SDN BHD,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",Đơn hàng Sanpoly,Version3,THA,2/16/2024,0.078,475000,37050
SO2401-0003,MP24/01-002,SANPOLY INDUSTRY SDN BHD,SUI-TRANG,Sủi trắng,Đơn hàng Sanpoly,Version 2,THA,2/16/2024,0.094,100000,9400
SO2401-0004,MP24/01-003,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",Haston giao sớm nhất có thể,Version 2,THA,1/19/2024,0.095,267000,25365
SO2401-0004,MP24/01-003,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),THACUHAL570085080735TRDU,"Vải cuộn PP, trắng đục, dệt lòng PE, K57.0cm(+/-0.5), TL vải + PE: 95g/m. (TL vải: 73.5g/m, 64.5gsm)",Haston giao sớm nhất có thể,Version 2,THA,1/19/2024,0.095,267000,25365
SO2401-0004,MP24/01-003,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",Haston giao sớm nhất có thể,Version 2,THA,1/19/2024,0.095,267000,25365
SO2401-0004,MP24/01-003,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),SOI-GL16-4,"Sợi PP, trắng đục, 850D, 2.91mm. [22.7TC] [No Recycled]",Haston giao sớm nhất có thể,Version 2,THA,1/19/2024,0.095,267000,25365
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001002000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FERRER FLOR. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FEFL",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001003000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FERRER SUPER. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FESU",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001004000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FERRER ULTRA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FEUL",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001006000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: FORTALEZA. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.FORT",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001007000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO CINCO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORCI",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001008000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO DOS. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORDO",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001009000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO TRES. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORTR",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),0119126001010000,"Bao TP-PP, trắng đục, K50x80PB (+/-1), TL: 52g/cái (+/-5%), MK: ORO UNO. [Tép 100-cái trải thẳng, kiện 5 tép trở đầu, bọc vải áo dệt xếp, marka bao in bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050080G052TDSAN.ORUN",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANFEFL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER FLOR.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANFESU,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER SUPER.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANFEUL,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FERRER ULTRA.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANFORT,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: FORTALEZA.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANORCI,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO CINCO.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANORDO,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO DOS.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANORTR,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO TRES.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),MMI050080G5155TDSANORUN,"[MAY MIỆNG] Bao PP, trắng đục, K50x80PB (+/-1), miệng gấp 1 lần may 1 đường PP600D, đáy gấp 1 lần may 2 đường PP900D, TL: 51.55gr/cái(+/-5%), MK: ORO UNO.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.FEFL,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: FERRER FLOR, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.FESU,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: FERRER SURER, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.FORT,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thằng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: FORTALEZA, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.FEUL,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: FERRER ULTRA, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.ORCI,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO CINCO, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.ORDO,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO DOS, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.ORTR,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO TRES, TL: 51.14 g/cái (+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),CMA050083TDSAN.ORUN,"[Cắt, may đáy] Bao PP-In, màu trắng đục, khổ 50x83PB (+/-1), cắt thẳng dài 86cm, gấp đáy 1 lần may 2 đường PP900D, MK: ORO UNO, TL sau may đáy: 51.14gr/cái(+/-5%).",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.FEFL,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: FERRER FLOR.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,17000,884
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.FESU,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: FERRER SUPER.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,23000,1196
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.FEUL,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: FERRER ULTRA.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,31000,1612
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.FORT,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: FORTALEZA.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,60000,3120
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORCI,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO CINCO.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,15000,780
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORDO,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO DOS.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,61000,3172
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORTR,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO TRES.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,188000,9776
SO2401-0001,MP24/01-004,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORUN,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO UNO.",Đơn hàng China Plastic giao 02/02/2023,Version 2,TPH,2/2/2024,0.052,85000,4420
SO2401-0002,MP24/01-005,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORUN,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO UNO.",Đơn hàng China Plastic giao 20/02/2023,Version 2,TPH,2/20/2024,0.052,169000,8788
SO2401-0002,MP24/01-005,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORDO,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO DOS.",Đơn hàng China Plastic giao 20/02/2023,Version 2,TPH,2/20/2024,0.052,63000,3276
SO2401-0002,MP24/01-005,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORTR,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO TRES.",Đơn hàng China Plastic giao 20/02/2023,Version 2,TPH,2/20/2024,0.052,112000,5824
SO2401-0002,MP24/01-005,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),THAINSAN050TD.ORCI,"Vải cuộn PP-In, trắng đục, K50cm(+1/-0.5), TL 50.52g.(+/-1.5)/86cm(+/-1), Marka: ORO CINCO.",Đơn hàng China Plastic giao 20/02/2023,Version 2,TPH,2/20/2024,0.052,33000,1716
