Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
6/27/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-DEN,Sủi đen,0,0,2000,0,0,-2000,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-DEN,Sủi đen,0,0,2640,0,0,-2640,0,,,Không đạt
6/28/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-DEN,Sủi đen,0,0,1880,0,0,-1880,0,,,Không đạt
6/29/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-DEN,Sủi đen,0,0,80,0,0,-80,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2406-0058,MP24/06-204,LSX06/24-093,SUI-MAUCAM,Sủi màu CAM,0,0,1210,0,0,-1210,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-MAUCAM,Sủi màu CAM,0,0,150,0,0,-150,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-MAUCAM,Sủi màu CAM,0,0,640,0,0,-640,0,,,Không đạt
6/22/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-MAUCAM,Sủi màu CAM,0,0,1200,0,0,-1200,0,,,Không đạt
6/20/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-MAUCAM,Sủi màu CAM,0,0,2280,0,0,-2280,0,,,Không đạt
6/19/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-MAUCAM,Sủi màu CAM,0,0,3840,0,0,-3840,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-MAUDO,Sủi màu đỏ.,0,0,680,0,0,-680,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-MAUDO,Sủi màu đỏ.,0,0,920,0,0,-920,0,,,Không đạt
1/10/2024,O01,Ngày,,,SO2307-0003,MP23/07-004,LSX07/23-005,SUI-TAPMAU,Sủi tạp màu.,0,0,600,0,0,-600,0,,,Không đạt
1/10/2024,O01,Ngày,,,SO2309-0068,MP23/10-010,LSX10/23-015,SUI-TAPMAU,Sủi tạp màu.,0,0,1000,0,0,-1000,0,,,Không đạt
1/2/2024,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,4080,0,0,-4080,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2312-0028,MP23/12-018,LSX12/23-025,SUI-TRANG,Sủi trắng,0,0,490,0,0,-490,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,3510,0,0,-3510,0,,,Không đạt
1/8/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,2840,0,0,-2840,0,,,Không đạt
3/18/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4440,0,0,-4440,0,,,Không đạt
5/22/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,1800,0,0,-1800,0,,,Không đạt
3/20/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,2800,0,0,-2800,0,,,Không đạt
5/18/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,4200,0,0,-4200,0,,,Không đạt
5/21/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,3120,0,0,-3120,0,,,Không đạt
3/23/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4120,0,0,-4120,0,,,Không đạt
3/25/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4200,0,0,-4200,0,,,Không đạt
3/7/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,2040,0,0,-2040,0,,,Không đạt
6/6/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,1920,0,0,-1920,0,,,Không đạt
6/5/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,4640,0,0,-4640,0,,,Không đạt
6/11/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2400,0,0,-2400,0,,,Không đạt
6/10/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2680,0,0,-2680,0,,,Không đạt
6/12/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
6/13/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2280,0,0,-2280,0,,,Không đạt
1/23/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,4360,0,0,-4360,0,,,Không đạt
4/12/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
4/10/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,2770,0,0,-2770,0,,,Không đạt
4/10/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,10710,0,0,-10710,0,,,Không đạt
3/13/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4120,0,0,-4120,0,,,Không đạt
3/11/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4400,0,0,-4400,0,,,Không đạt
6/7/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,1680,0,0,-1680,0,,,Không đạt
2/29/2024,O01,Ngày,,,SO2402-0008,MP24/02-012,LSX02/24-009,SUI-TRANG,Sủi trắng,0,0,2130,0,0,-2130,0,,,Không đạt
2/29/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,10590,0,0,-10590,0,,,Không đạt
4/17/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,4040,0,0,-4040,0,,,Không đạt
4/15/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,4280,0,0,-4280,0,,,Không đạt
4/22/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,4400,0,0,-4400,0,,,Không đạt
1/29/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
1/25/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,3920,0,0,-3920,0,,,Không đạt
4/1/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,2160,0,0,-2160,0,,,Không đạt
1/20/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,2960,0,0,-2960,0,,,Không đạt
2/20/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,650,0,0,-650,0,,,Không đạt
2/20/2024,O01,Ngày,,,SO2402-0008,MP24/02-012,LSX02/24-009,SUI-TRANG,Sủi trắng,0,0,7870,0,0,-7870,0,,,Không đạt
1/12/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,2120,0,0,-2120,0,,,Không đạt
1/15/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,4040,0,0,-4040,0,,,Không đạt
6/14/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2680,0,0,-2680,0,,,Không đạt
4/27/2024,O01,Ngày,,,SO2404-0012,MP24/04-028,LSX04/24-030,SUI-TRANG,Sủi trắng,0,0,3970,0,0,-3970,0,,,Không đạt
4/27/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,110,0,0,-110,0,,,Không đạt
4/29/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
3/30/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4160,0,0,-4160,0,,,Không đạt
1/17/2024,O01,Ngày,,,SO2401-0021,MP24/01-016,LSX01/24-018,SUI-TRANG,Sủi trắng,0,0,3000,0,0,-3000,0,,,Không đạt
5/9/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
5/7/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,7600,0,0,-7600,0,,,Không đạt
5/23/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,1800,0,0,-1800,0,,,Không đạt
5/25/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,1720,0,0,-1720,0,,,Không đạt
6/1/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2600,0,0,-2600,0,,,Không đạt
5/31/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2400,0,0,-2400,0,,,Không đạt
5/29/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,2440,0,0,-2440,0,,,Không đạt
5/27/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,2650,0,0,-2650,0,,,Không đạt
5/27/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,190,0,0,-190,0,,,Không đạt
5/24/2024,O01,Ngày,,,SO2404-0038,MP24/04-062,LSX04/24-068,SUI-TRANG,Sủi trắng,0,0,1800,0,0,-1800,0,,,Không đạt
6/19/2024,O01,Ngày,,,SO2405-0057,MP24/05-057,LSX05/24-068,SUI-TRANG,Sủi trắng,0,0,1490,0,0,-1490,0,,,Không đạt
6/19/2024,O01,Ngày,,,SO2406-0045,MP24/06-172,LSX06/24-068,SUI-TRANG,Sủi trắng,0,0,4590,0,0,-4590,0,,,Không đạt
6/29/2024,O01,Ngày,,,SO2406-0045,MP24/06-172,LSX06/24-068,SUI-TRANG,Sủi trắng,0,0,2280,0,0,-2280,0,,,Không đạt
3/15/2024,O01,Ngày,,,SO2403-0001,MP24/03-006,LSX02/24-033,SUI-TRANG,Sủi trắng,0,0,4200,0,0,-4200,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-VANG,Sủi vàng,0,0,965,0,0,-965,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-VANG,Sủi vàng,0,0,2795,0,0,-2795,0,,,Không đạt
1/10/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-XANHDUONG,Sủi xanh dương.,0,0,1560,0,0,-1560,0,,,Không đạt
6/26/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHDUONG,Sủi xanh dương.,0,0,3120,0,0,-3120,0,,,Không đạt
1/12/2024,O01,Ngày,,,SO2307-0024,MP23/07-030,LSX07/23-029,SUI-XANHDUONG,Sủi xanh dương.,0,0,600,0,0,-600,0,,,Không đạt
1/10/2024,O01,Ngày,,,SO2310-0039,MP23/10-036,LSX10/23-050,SUI-XANHLA,Sủi màu xanh lá,0,0,320,0,0,-320,0,,,Không đạt
6/11/2024,SOI1,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1974.9,0,22,-1974.9,-22,,,Không đạt
6/10/2024,SOI1,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,5349.9,0,35,-5349.9,-35,,,Không đạt
4/12/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,218.8,0,0,-218.8,0,,,Không đạt
6/9/2024,SOI3,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,3367.2,0,28,-3367.2,-28,,,Không đạt
6/7/2024,SOI1,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2011,0,12,-2011,-12,,,Không đạt
4/13/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1987,0,78,-1987,-78,,,Không đạt
4/13/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2119.2,0,42,-2119.2,-42,,,Không đạt
4/14/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1509,0,6,-1509,-6,,,Không đạt
4/15/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,2000.9,0,60,-250.9,-33.75,1.143371429,2.285714,Đạt
4/23/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,1789,0,0,-39,26.25,1.022285714,0,Đạt
4/20/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,1961,0,38,-211,-11.75,1.120571429,1.447619,Đạt
4/21/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1159.8,0,4,-1159.8,-4,,,Không đạt
4/23/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,2414.8,0,12,-664.8,14.25,1.379885714,0.457142,Đạt
4/24/2024,SOI2,Đêm,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,413.8,0,4,1336.2,22.25,0.236457143,0.15238,Không đạt
4/24/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",1750,26.25,2101,0,7,-351,19.25,1.200571429,0.266666,Đạt
4/29/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1049.2,0,12,-1049.2,-12,,,Không đạt
4/28/2024,SOI2,Ngày,,,SO2403-0027,MP24/04-019,LSX04/24-033,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1449,0,10,-1449,-10,,,Không đạt
5/27/2024,SOI2,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,6411,0,21,-6411,-21,,,Không đạt
5/23/2024,SOI3,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,595.4,0,0,-595.4,0,,,Không đạt
5/24/2024,SOI3,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2665.4,0,45,-2665.4,-45,,,Không đạt
5/8/2024,SOI2,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",2100,31.5,2472.4,0,33,-372.4,-1.5,1.177333333,1.047619,Đạt
6/30/2024,SOI3,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,265.7,0,10,-265.7,-10,,,Không đạt
6/28/2024,SOI3,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2161.1,0,22,-2161.1,-22,,,Không đạt
5/27/2024,SOI2,Đêm,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,136.4,0,0,-136.4,0,,,Không đạt
6/2/2024,SOI1,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,3327.9,0,15,-3327.9,-15,,,Không đạt
6/3/2024,SOI1,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1148.3,0,13,-1148.3,-13,,,Không đạt
5/20/2024,SOI3,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1139.2,0,4,-1139.2,-4,,,Không đạt
5/21/2024,SOI3,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,1099.9,0,2,-1099.9,-2,,,Không đạt
6/25/2024,SOI3,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,267.3,0,0,-267.3,0,,,Không đạt
6/26/2024,SOI3,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,2744.8,0,17,-2744.8,-17,,,Không đạt
6/6/2024,SOI1,Ngày,,,SO2405-0004,MP24/05-010,LSX05/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,199.61,0,0,-199.61,0,,,Không đạt
6/6/2024,SOI1,Ngày,,,SO2405-0025,MP24/05-044,LSX06/24-013,SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",0,0,193.79,0,0,-193.79,0,,,Không đạt
3/30/2024,SOI3,Ngày,,,SO2402-0040,MP24/03-012,LSX03/24-020,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",0,0,2244.7,0,30,-2244.7,-30,,,Không đạt
3/28/2024,SOI2,Ngày,,,SO2402-0040,MP24/03-012,LSX03/24-020,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",2040,30.6,910,0,0,1130,30.6,0.446078431,0,Không đạt
3/28/2024,SOI2,Ngày,,,SO2402-0040,MP24/03-012,LSX03/24-020,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",2040,30.6,1116,0,10,924,20.6,0.547058824,0.326797,Không đạt
3/27/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,432,0,0,-432,0,,,Không đạt
3/30/2024,SOI3,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1078,0,0,-1078,0,,,Không đạt
4/4/2024,SOI3,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",3300,44.55,2633,0,43,667,1.55,0.797878788,0.965207,Không đạt
4/4/2024,SOI3,Đêm,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",3300,44.55,528,0,30,2772,14.55,0.16,0.6734,Không đạt
5/5/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,345.5,0,0,-345.5,0,,,Không đạt
5/5/2024,SOI2,Ngày,,,SO2403-0047,MP24/03-064,LSX04/24-017,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,21.9,0,0,-21.9,0,,,Không đạt
5/5/2024,SOI2,Đêm,,,SO2403-0047,MP24/03-064,LSX04/24-017,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,806.3,0,10,-806.3,-10,,,Không đạt
4/7/2024,SOI2,Đêm,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,430.8,0,50,-430.8,-50,,,Không đạt
4/10/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,4018.8,0,83,-4018.8,-83,,,Không đạt
3/26/2024,SOI2,Ngày,,,SO2309-0044,MP23/09-052,LSX09/23-034,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",2400,36,160.7,0,0,2239.3,36,0.066958333,0,Không đạt
3/26/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1911.7,0,20,-1911.7,-20,,,Không đạt
4/7/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,1362,0,4,-1362,-4,,,Không đạt
4/10/2024,SOI8,Ngày,,,SO2402-0006,MP24/02-010,LSX02/24-011,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,1118.9,0,16,-1118.9,-16,,,Không đạt
4/10/2024,SOI8,Ngày,,,SO2311-0016,MP23/11-019,LSX11/23-020,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",0,0,33.1,0,0,-33.1,0,,,Không đạt
6/6/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-018,LSX06/24-020,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,3158.54,0,76,-3158.54,-76,,,Không đạt
6/6/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-019,LSX06/24-021,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,2138.36,0,0,-2138.36,0,,,Không đạt
6/20/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-019,LSX06/24-021,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,85.18,0,43,-85.18,-43,,,Không đạt
6/20/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-020,LSX06/24-059,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,0,196.4,0,-196.4,0,,,Không đạt
6/20/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-020,LSX06/24-059,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,3047.82,0,0,-3047.82,0,,,Không đạt
6/28/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-021,LSX06/24-097,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,3191.1,0,30,-3191.1,-30,,,Không đạt
2/22/2024,SOI8,Đêm,,,SO2402-0006,MP24/02-010,LSX02/24-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,2634.54,0,20,-2634.54,-20,,,Không đạt
2/22/2024,SOI8,Đêm,,,SO2402-0006,MP24/02-011,LSX02/24-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,1031.46,0,0,-1031.46,0,,,Không đạt
2/22/2024,SOI8,Ngày,,,SO2312-0004,MP23/12-009,LSX12/23-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,168.04,0,70,-168.04,-70,,,Không đạt
2/22/2024,SOI8,Ngày,,,SO2402-0006,MP24/02-010,LSX02/24-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,982.16,0,0,-982.16,0,,,Không đạt
6/7/2024,SOI8,Đêm,,,SO2405-0027,MP24/06-019,LSX06/24-021,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,935,0,10,-935,-10,,,Không đạt
2/23/2024,SOI8,Ngày,,,SO2402-0006,MP24/02-011,LSX02/24-011,SOI-DTD-02,"Sợi PP, màu trắng,800D, 2.60mm.",0,0,1412,0,93,-1412,-93,,,Không đạt
